"category","subcategory","title","file_name","extension","suffix","applications","visibility","keywords","first_comment","relative_path","source_path","size_bytes","line_count"
"Calculate","","Calculate Additional Dispersive Material Information","Calculate Additional Dispersive Material Information^-DS.mcr","mcr","-DS","DS","hidden/internal","Boolean;Curve;Material;Result1D;Result1DComplex;Resulttree;Solver","This macro calculates refractive index, extinction coefficient, wavelength, skin depth, and wave impedance over frequency;","Calculate\Calculate Additional Dispersive Material Information^-DS.mcr","D:\CST\Library\Macros\Calculate\Calculate Additional Dispersive Material Information^-DS.mcr","18137","455"
"Calculate","","Calculate analytical Line Impedance","Calculate analytical Line Impedance^-EMS-DS.mcr","mcr","-EMS-DS","DS;EMS","hidden/internal","Arc;Boolean;Brick;Component;Cylinder;Material;Pick;Port;Result1D;Solver;StoreParameter;Transform","----------------------------------------------------------------------------------------------------------------------------------------------","Calculate\Calculate analytical Line Impedance^-EMS-DS.mcr","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance^-EMS-DS.mcr","78732","1560"
"Calculate","","Calculate analytical Line Impedance_coax","Calculate analytical Line Impedance_coax.bmp","bmp","","","","","","Calculate\Calculate analytical Line Impedance_coax.bmp","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance_coax.bmp","58438","2"
"Calculate","","Calculate analytical Line Impedance_coupled_strip","Calculate analytical Line Impedance_coupled_strip.bmp","bmp","","","","","","Calculate\Calculate analytical Line Impedance_coupled_strip.bmp","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance_coupled_strip.bmp","58438","5"
"Calculate","","Calculate analytical Line Impedance_cpw","Calculate analytical Line Impedance_cpw.bmp","bmp","","","","","","Calculate\Calculate analytical Line Impedance_cpw.bmp","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance_cpw.bmp","58438","520"
"Calculate","","Calculate analytical Line Impedance_cpw_mg","Calculate analytical Line Impedance_cpw_mg.bmp","bmp","","","","","","Calculate\Calculate analytical Line Impedance_cpw_mg.bmp","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance_cpw_mg.bmp","58438","522"
"Calculate","","Calculate analytical Line Impedance_inverse_suspended_strip","Calculate analytical Line Impedance_inverse_suspended_strip.bmp","bmp","","","","","","Calculate\Calculate analytical Line Impedance_inverse_suspended_strip.bmp","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance_inverse_suspended_strip.bmp","61342","3"
"Calculate","","Calculate analytical Line Impedance_mstrip","Calculate analytical Line Impedance_mstrip.bmp","bmp","","","","","","Calculate\Calculate analytical Line Impedance_mstrip.bmp","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance_mstrip.bmp","58438","91"
"Calculate","","Calculate analytical Line Impedance_strip","Calculate analytical Line Impedance_strip.bmp","bmp","","","","","","Calculate\Calculate analytical Line Impedance_strip.bmp","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance_strip.bmp","58438","2"
"Calculate","","Calculate analytical Line Impedance_suspended_strip","Calculate analytical Line Impedance_suspended_strip.bmp","bmp","","","","","","Calculate\Calculate analytical Line Impedance_suspended_strip.bmp","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance_suspended_strip.bmp","62334","5"
"Calculate","","Calculate analytical Line Impedance_thick_asymmetric_stripline","Calculate analytical Line Impedance_thick_asymmetric_stripline.bmp","bmp","","","","","","Calculate\Calculate analytical Line Impedance_thick_asymmetric_stripline.bmp","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance_thick_asymmetric_stripline.bmp","197118","111"
"Calculate","","Calculate analytical Line Impedance_thick_cpw","Calculate analytical Line Impedance_thick_cpw.bmp","bmp","","","","","","Calculate\Calculate analytical Line Impedance_thick_cpw.bmp","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance_thick_cpw.bmp","172134","1"
"Calculate","","Calculate analytical Line Impedance_thick_strip","Calculate analytical Line Impedance_thick_strip.bmp","bmp","","","","","","Calculate\Calculate analytical Line Impedance_thick_strip.bmp","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance_thick_strip.bmp","58438","112"
"Calculate","","Calculate analytical Line Impedance_thick_stripline","Calculate analytical Line Impedance_thick_stripline.bmp","bmp","","","","","","Calculate\Calculate analytical Line Impedance_thick_stripline.bmp","D:\CST\Library\Macros\Calculate\Calculate analytical Line Impedance_thick_stripline.bmp","58438","2"
"Calculate","","Calculate Buneman Hartree Field","Calculate Buneman Hartree Field^+PS.mcr","mcr","+PS","PS","menu-visible","","Calculate Buneman Hartree Field","Calculate\Calculate Buneman Hartree Field^+PS.mcr","D:\CST\Library\Macros\Calculate\Calculate Buneman Hartree Field^+PS.mcr","2404","83"
"Calculate","","Calculate Hull Cut Off B Field","Calculate Hull Cut Off B Field^+PS.mcr","mcr","+PS","PS","menu-visible","","Calculate Hull Cut Off B Field","Calculate\Calculate Hull Cut Off B Field^+PS.mcr","D:\CST\Library\Macros\Calculate\Calculate Hull Cut Off B Field^+PS.mcr","1833","61"
"Calculate","","Calculate L-C-fres","Calculate L-C-fres.mcr","mcr","","","","","*Calculate / Calculate L-C-fres","Calculate\Calculate L-C-fres.mcr","D:\CST\Library\Macros\Calculate\Calculate L-C-fres.mcr","2085","78"
"Calculate","","Calculate Moment of Inertia","Calculate Moment of Inertia^+EMS.mcr","mcr","+EMS","EMS","menu-visible","Boolean;Component;Material;Port;ResultTree;Solid;Transform","#include ""vba_globals_all.lib""","Calculate\Calculate Moment of Inertia^+EMS.mcr","D:\CST\Library\Macros\Calculate\Calculate Moment of Inertia^+EMS.mcr","33082","641"
"Calculate","","Calculate SAsw","Calculate SAsw^+MWS.mcr","mcr","+MWS","MWS","menu-visible","Mesh;Solver","Calculate Surface Area in square wavelength (SAsw) for surface mesh","Calculate\Calculate SAsw^+MWS.mcr","D:\CST\Library\Macros\Calculate\Calculate SAsw^+MWS.mcr","1488","34"
"Calculate","","Calculate Skin-Depth and Surface Roughness","Calculate Skin-Depth and Surface Roughness^-DS.mcr","mcr","-DS","DS","hidden/internal","","*Calculate / Calculate Skin-Depth and Surface Roughness","Calculate\Calculate Skin-Depth and Surface Roughness^-DS.mcr","D:\CST\Library\Macros\Calculate\Calculate Skin-Depth and Surface Roughness^-DS.mcr","5345","149"
"Calculate","","Calculate tan_delta from conductivity","Calculate tan_delta from conductivity.mcr","mcr","","","","","*Calculate / Calculate tan_delta from conductivity","Calculate\Calculate tan_delta from conductivity.mcr","D:\CST\Library\Macros\Calculate\Calculate tan_delta from conductivity.mcr","2466","83"
"Calculate","","Calculate Velocity","Calculate Velocity^+PS.mcr","mcr","+PS","PS","menu-visible","","*Calculate / Calculate Velocity","Calculate\Calculate Velocity^+PS.mcr","D:\CST\Library\Macros\Calculate\Calculate Velocity^+PS.mcr","1283","47"
"Calculate","","Calculate Wavelength","Calculate Wavelength.mcr","mcr","","","","","*Calculate / Calculate Wavelength","Calculate\Calculate Wavelength.mcr","D:\CST\Library\Macros\Calculate\Calculate Wavelength.mcr","3466","91"
"Calculate","","Error Propagation Analysis","Error Propagation Analysis^+DS.mcr","mcr","+DS","DS","menu-visible","Boolean;Component;ParameterSweep;Port;Result1D;Result1DComplex;Resulttree;S-Parameter;StoreParameter;Touchstone","This macro triggers the creation of a simulation project in which, for a chosen touchstone block","Calculate\Error Propagation Analysis^+DS.mcr","D:\CST\Library\Macros\Calculate\Error Propagation Analysis^+DS.mcr","24462","857"
"Calculate","","Estimate Numerical Cerenkov Noise Frequency","Estimate Numerical Cerenkov Noise Frequency^+PS.mcr","mcr","+PS","PS","menu-visible","Boolean;Mesh;Result1D","Estimate Numerical Cerenkov Noise Frequency","Calculate\Estimate Numerical Cerenkov Noise Frequency^+PS.mcr","D:\CST\Library\Macros\Calculate\Estimate Numerical Cerenkov Noise Frequency^+PS.mcr","3787","122"
"Calculate","Heat Transfer Coefficient","CylFlowNatConvStreamlines","CylFlowNatConvStreamlines.bmp","bmp","","","","","","Calculate\Heat Transfer Coefficient\CylFlowNatConvStreamlines.bmp","D:\CST\Library\Macros\Calculate\Heat Transfer Coefficient\CylFlowNatConvStreamlines.bmp","1431014","18"
"Calculate","Heat Transfer Coefficient","CylFlowStreamlines","CylFlowStreamlines.bmp","bmp","","","","","","Calculate\Heat Transfer Coefficient\CylFlowStreamlines.bmp","D:\CST\Library\Macros\Calculate\Heat Transfer Coefficient\CylFlowStreamlines.bmp","177534","124"
"Calculate","Heat Transfer Coefficient","Forced Convection across Isothermal Cylinder","Forced Convection across Isothermal Cylinder^+MPS.mcr","mcr","+MPS","MPS","menu-visible","Boolean;Cylinder","#include ""vba_globals_all.lib""","Calculate\Heat Transfer Coefficient\Forced Convection across Isothermal Cylinder^+MPS.mcr","D:\CST\Library\Macros\Calculate\Heat Transfer Coefficient\Forced Convection across Isothermal Cylinder^+MPS.mcr","5488","167"
"Calculate","Heat Transfer Coefficient","Forced Convection across Isothermal Plate","Forced Convection across Isothermal Plate^+MPS.mcr","mcr","+MPS","MPS","menu-visible","Boolean","#include ""vba_globals_all.lib""","Calculate\Heat Transfer Coefficient\Forced Convection across Isothermal Plate^+MPS.mcr","D:\CST\Library\Macros\Calculate\Heat Transfer Coefficient\Forced Convection across Isothermal Plate^+MPS.mcr","5118","151"
"Calculate","Heat Transfer Coefficient","hdp-isot","hdp-isot.bmp","bmp","","","","","","Calculate\Heat Transfer Coefficient\hdp-isot.bmp","D:\CST\Library\Macros\Calculate\Heat Transfer Coefficient\hdp-isot.bmp","2677286","1765"
"Calculate","Heat Transfer Coefficient","hup-isot","hup-isot.bmp","bmp","","","","","","Calculate\Heat Transfer Coefficient\hup-isot.bmp","D:\CST\Library\Macros\Calculate\Heat Transfer Coefficient\hup-isot.bmp","2677286","57"
"Calculate","Heat Transfer Coefficient","Natural Convection from Cylinder","Natural Convection from Cylinder^+MPS.mcr","mcr","+MPS","MPS","menu-visible","Cylinder","#include ""vba_globals_all.lib""","Calculate\Heat Transfer Coefficient\Natural Convection from Cylinder^+MPS.mcr","D:\CST\Library\Macros\Calculate\Heat Transfer Coefficient\Natural Convection from Cylinder^+MPS.mcr","9579","284"
"Calculate","Heat Transfer Coefficient","Natural Convection from Horizontal Plate","Natural Convection from Horizontal Plate^+MPS.mcr","mcr","+MPS","MPS","menu-visible","","#include ""vba_globals_all.lib""","Calculate\Heat Transfer Coefficient\Natural Convection from Horizontal Plate^+MPS.mcr","D:\CST\Library\Macros\Calculate\Heat Transfer Coefficient\Natural Convection from Horizontal Plate^+MPS.mcr","10850","315"
"Calculate","Heat Transfer Coefficient","Natural Convection from Vertical Plate","Natural Convection from Vertical Plate^+MPS.mcr","mcr","+MPS","MPS","menu-visible","","#include ""vba_globals_all.lib""","Calculate\Heat Transfer Coefficient\Natural Convection from Vertical Plate^+MPS.mcr","D:\CST\Library\Macros\Calculate\Heat Transfer Coefficient\Natural Convection from Vertical Plate^+MPS.mcr","9101","270"
"Calculate","Heat Transfer Coefficient","PlateFlowForceConvGlyphs","PlateFlowForceConvGlyphs.bmp","bmp","","","","","","Calculate\Heat Transfer Coefficient\PlateFlowForceConvGlyphs.bmp","D:\CST\Library\Macros\Calculate\Heat Transfer Coefficient\PlateFlowForceConvGlyphs.bmp","982166","44"
"Calculate","Heat Transfer Coefficient","vertPlateGlyphs","vertPlateGlyphs.bmp","bmp","","","","","","Calculate\Heat Transfer Coefficient\vertPlateGlyphs.bmp","D:\CST\Library\Macros\Calculate\Heat Transfer Coefficient\vertPlateGlyphs.bmp","383418","25"
"Calculate","","Optical Waveguide Calculator","Optical Waveguide Calculator^+MWS+PS.mcr","mcr","+MWS+PS","MWS;PS","menu-visible","Boolean;Brick;Component;Cylinder;Export;Material;Port;Solid;Solver;StoreParameter","#Language ""WWB-COM""","Calculate\Optical Waveguide Calculator^+MWS+PS.mcr","D:\CST\Library\Macros\Calculate\Optical Waveguide Calculator^+MWS+PS.mcr","48876","973"
"Calculate","","OptWG-Asymmetrical Slab Waveguide","OptWG-Asymmetrical Slab Waveguide.bmp","bmp","","","","","","Calculate\OptWG-Asymmetrical Slab Waveguide.bmp","D:\CST\Library\Macros\Calculate\OptWG-Asymmetrical Slab Waveguide.bmp","2220054","149"
"Calculate","","OptWG-Buried Channel Waveguide","OptWG-Buried Channel Waveguide.bmp","bmp","","","","","","Calculate\OptWG-Buried Channel Waveguide.bmp","D:\CST\Library\Macros\Calculate\OptWG-Buried Channel Waveguide.bmp","2220054","184"
"Calculate","","OptWG-Cylindrical Optical Fiber","OptWG-Cylindrical Optical Fiber.bmp","bmp","","","","","","Calculate\OptWG-Cylindrical Optical Fiber.bmp","D:\CST\Library\Macros\Calculate\OptWG-Cylindrical Optical Fiber.bmp","2220054","71"
"Calculate","","OptWG-Diffused Waveguide","OptWG-Diffused Waveguide.bmp","bmp","","","","","","Calculate\OptWG-Diffused Waveguide.bmp","D:\CST\Library\Macros\Calculate\OptWG-Diffused Waveguide.bmp","2220054","158"
"Calculate","","OptWG-Rib Waveguide","OptWG-Rib Waveguide.bmp","bmp","","","","","","Calculate\OptWG-Rib Waveguide.bmp","D:\CST\Library\Macros\Calculate\OptWG-Rib Waveguide.bmp","2220054","5"
"Calculate","","OptWG-Ridge Waveguide","OptWG-Ridge Waveguide.bmp","bmp","","","","","","Calculate\OptWG-Ridge Waveguide.bmp","D:\CST\Library\Macros\Calculate\OptWG-Ridge Waveguide.bmp","2220054","5"
"Calculate","","OptWG-Strip-Loaded Waveguide","OptWG-Strip-Loaded Waveguide.bmp","bmp","","","","","","Calculate\OptWG-Strip-Loaded Waveguide.bmp","D:\CST\Library\Macros\Calculate\OptWG-Strip-Loaded Waveguide.bmp","2220054","4"
"Calculate","","Particle Calculator - Energy - Distance - Time","Particle Calculator - Energy - Distance - Time^+PS.mcr","mcr","+PS","PS","menu-visible","","================================================================================================","Calculate\Particle Calculator - Energy - Distance - Time^+PS.mcr","D:\CST\Library\Macros\Calculate\Particle Calculator - Energy - Distance - Time^+PS.mcr","4163","150"
"Calculate","","Plot Function","Plot Function.mcr","mcr","","","","Boolean;Port;Result1D","#Language ""WWB-COM""","Calculate\Plot Function.mcr","D:\CST\Library\Macros\Calculate\Plot Function.mcr","4478","128"
"Calculate","","RLCG","RLCG.bmp","bmp","","","","","","Calculate\RLCG.bmp","D:\CST\Library\Macros\Calculate\RLCG.bmp","84638","1"
"Calculate","","Transducer power gain calculation","Transducer power gain calculation^+DS.mcr","mcr","+DS","DS","menu-visible","Boolean;Component;Port;Result1D;Result1DComplex;ResultTree;S-Parameter","====================================================================","Calculate\Transducer power gain calculation^+DS.mcr","D:\CST\Library\Macros\Calculate\Transducer power gain calculation^+DS.mcr","12884","404"
"Construct","","Add Block to all anchor points of a platform","Add Block to all anchor points of a platform^+DS.mcr","mcr","+DS","DS","menu-visible","Boolean;Component;Port","#Language ""WWB-COM""","Construct\Add Block to all anchor points of a platform^+DS.mcr","D:\CST\Library\Macros\Construct\Add Block to all anchor points of a platform^+DS.mcr","6060","183"
"Construct","","Add Ports to all pins of a block","Add Ports to all pins of a block^+DS.mcr","mcr","+DS","DS","menu-visible","Arc;Boolean;Component;Port;Transform","This macro adds ports to all pins of a specified block, used within CST DS.","Construct\Add Ports to all pins of a block^+DS.mcr","D:\CST\Library\Macros\Construct\Add Ports to all pins of a block^+DS.mcr","8794","256"
"Construct","","Add Termination to all open pins","Add Termination to all open pins^+DS.mcr","mcr","+DS","DS","menu-visible","Boolean;Component;Port;StoreParameter;Transform","This macro adds resistances and grounds to all open pins of a specified block, used within CST DS.","Construct\Add Termination to all open pins^+DS.mcr","D:\CST\Library\Macros\Construct\Add Termination to all open pins^+DS.mcr","11592","331"
"Construct","Bio Models","Voxel Statistics","Voxel Statistics^-DS.mcr","mcr","-DS","DS","hidden/internal","","Voxel Statistics","Construct\Bio Models\Voxel Statistics^-DS.mcr","D:\CST\Library\Macros\Construct\Bio Models\Voxel Statistics^-DS.mcr","808","24"
"Construct","Coils","3D Helical Circular Inductor","3D Helical Circular Inductor^-DS.mcs","mcs","-DS","DS","hidden/internal","Arc;Brick;Component;Curve;Cylinder;Material;Pick;Solid;Transform;WCS","Construct RF SIP COMP / 3D helical circular inductor","Construct\Coils\3D Helical Circular Inductor^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\3D Helical Circular Inductor^-DS.mcs","10743","384"
"Construct","Coils","3D Helical Rectangular Inductor","3D Helical Rectangular Inductor^-DS.mcs","mcs","-DS","DS","hidden/internal","Component;Cylinder;Material;Pick;Port;Solid;Transform","Construct RF SIP COMP / 3D helical rectangular inductor","Construct\Coils\3D Helical Rectangular Inductor^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\3D Helical Rectangular Inductor^-DS.mcs","9836","314"
"Construct","Coils","3D Linear Helical Spiral","3D Linear Helical Spiral^-DS.mcs","mcs","-DS","DS","hidden/internal","Brick;Component;Curve;Material;Port;ResultTree;Solid","Construct / Coils / Linear Spiral Coil","Construct\Coils\3D Linear Helical Spiral^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\3D Linear Helical Spiral^-DS.mcs","8352","216"
"Construct","Coils","3D Toroidal Coil - circular core","3D Toroidal Coil - circular core.bmp","bmp","","","","","","Construct\Coils\3D Toroidal Coil - circular core.bmp","D:\CST\Library\Macros\Construct\Coils\3D Toroidal Coil - circular core.bmp","50030","6"
"Construct","Coils","3D Toroidal Coil - circular core","3D Toroidal Coil - circular core^-DS.mcs","mcs","-DS","DS","hidden/internal","Arc;Component;Curve;Cylinder;Material;Pick;Solid;WCS;Wire","Construct / Coils / Toroidal Coil","Construct\Coils\3D Toroidal Coil - circular core^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\3D Toroidal Coil - circular core^-DS.mcs","9579","306"
"Construct","Coils","3D Toroidal Coil - rectangular core and coil","3D Toroidal Coil - rectangular core and coil^+EMS.mcs","mcs","+EMS","EMS","menu-visible","Component;Curve;Cylinder;Material;Pick;Solver;Transform;Wire","-----------------------------------------------------------------------------------------------------------------------------","Construct\Coils\3D Toroidal Coil - rectangular core and coil^+EMS.mcs","D:\CST\Library\Macros\Construct\Coils\3D Toroidal Coil - rectangular core and coil^+EMS.mcs","10087","343"
"Construct","Coils","3D Toroidal Coil - rectangular core","3D Toroidal Coil - rectangular core.bmp","bmp","","","","","","Construct\Coils\3D Toroidal Coil - rectangular core.bmp","D:\CST\Library\Macros\Construct\Coils\3D Toroidal Coil - rectangular core.bmp","156834","28"
"Construct","Coils","3D Toroidal Coil - rectangular core","3D Toroidal Coil - rectangular core^-DS.mcs","mcs","-DS","DS","hidden/internal","Component;Curve;Material;Pick;Solid;Transform;Wire","-----------------------------------------------------------------------------------------------------------------------------","Construct\Coils\3D Toroidal Coil - rectangular core^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\3D Toroidal Coil - rectangular core^-DS.mcs","7454","240"
"Construct","Coils","4-side-Spiral (unequal lengths)_pict","4-side-Spiral (unequal lengths)_pict.bmp","bmp","","","","","","Construct\Coils\4-side-Spiral (unequal lengths)_pict.bmp","D:\CST\Library\Macros\Construct\Coils\4-side-Spiral (unequal lengths)_pict.bmp","270282","534"
"Construct","Coils","Conical Archimedean Spiral","Conical Archimedean Spiral.bmp","bmp","","","","","","Construct\Coils\Conical Archimedean Spiral.bmp","D:\CST\Library\Macros\Construct\Coils\Conical Archimedean Spiral.bmp","420334","1"
"Construct","Coils","Conical Logarithmic Spiral","Conical Logarithmic Spiral.bmp","bmp","","","","Arc","","Construct\Coils\Conical Logarithmic Spiral.bmp","D:\CST\Library\Macros\Construct\Coils\Conical Logarithmic Spiral.bmp","474150","1"
"Construct","Coils","Conical Spiral","Conical Spiral^-DS.mcs","mcs","-DS","DS","hidden/internal","Arc;Component;Cone;Curve;Material;Pick;ResultTree;Solid;StoreParameter;Transform;Wire","Construct / Coils / Conical Spiral","Construct\Coils\Conical Spiral^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\Conical Spiral^-DS.mcs","13589","398"
"Construct","Coils","Linear_coil","Linear_coil.bmp","bmp","","","","","","Construct\Coils\Linear_coil.bmp","D:\CST\Library\Macros\Construct\Coils\Linear_coil.bmp","13026","6"
"Construct","Coils","log_spiral","log_spiral.bmp","bmp","","","","","","Construct\Coils\log_spiral.bmp","D:\CST\Library\Macros\Construct\Coils\log_spiral.bmp","37350","2"
"Construct","Coils","macro_522_pict","macro_522_pict.bmp","bmp","","","","","","Construct\Coils\macro_522_pict.bmp","D:\CST\Library\Macros\Construct\Coils\macro_522_pict.bmp","449634","69"
"Construct","Coils","Planar 4-side-Spiral (unequal lengths)","Planar 4-side-Spiral (unequal lengths)^-DS.mcs","mcs","-DS","DS","hidden/internal","Arc;Brick;Component;Curve;Material;Solid","Construct / Coils / 4-side-Spiral (unequal lengths)","Construct\Coils\Planar 4-side-Spiral (unequal lengths)^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\Planar 4-side-Spiral (unequal lengths)^-DS.mcs","9260","281"
"Construct","Coils","Planar Circular Spiral - rectangular cross section","Planar Circular Spiral - rectangular cross section^-DS.mcs","mcs","-DS","DS","hidden/internal","Arc;Boolean;Brick;Component;Curve;Material;ResultTree;Solid;Transform;WCS;Wire","Construct / Coils / Circular Spiral , rectangular wire cross section","Construct\Coils\Planar Circular Spiral - rectangular cross section^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\Planar Circular Spiral - rectangular cross section^-DS.mcs","13463","359"
"Construct","Coils","Planar Circular Spiral - Wire, circular cross section","Planar Circular Spiral - Wire, circular cross section^-DS.mcs","mcs","-DS","DS","hidden/internal","Arc;Boolean;Brick;Component;Curve;Material;ResultTree;Solid;Transform;WCS;Wire","Construct / Coils / Circular Spiral , circular wire cross section","Construct\Coils\Planar Circular Spiral - Wire, circular cross section^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\Planar Circular Spiral - Wire, circular cross section^-DS.mcs","13301","352"
"Construct","Coils","Planar Logarithmic Spiral","Planar Logarithmic Spiral^-DS.mcs","mcs","-DS","DS","hidden/internal","Arc;Brick;Component;Curve;Material;Resulttree;Solid","Construct / Coils / Logarithmic Spiral","Construct\Coils\Planar Logarithmic Spiral^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\Planar Logarithmic Spiral^-DS.mcs","10211","278"
"Construct","Coils","Planar Rectangular Spiral","Planar Rectangular Spiral^-DS.mcs","mcs","-DS","DS","hidden/internal","Component;Material;Solid","Construct / Coils / Rectangular Spiral","Construct\Coils\Planar Rectangular Spiral^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\Planar Rectangular Spiral^-DS.mcs","5620","144"
"Construct","Coils","Planar Sectioned Spiral","Planar Sectioned Spiral^-DS.mcs","mcs","-DS","DS","hidden/internal","Arc;Component;Curve;Material;Solid","Construct / Coils / Sectioned spiral","Construct\Coils\Planar Sectioned Spiral^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\Planar Sectioned Spiral^-DS.mcs","11576","357"
"Construct","Coils","Planar Trapezoidal Spiral","Planar Trapezoidal Spiral^-DS.mcs","mcs","-DS","DS","hidden/internal","Arc;Brick;Component;Curve;Material;Port;ResultTree;Solid","Construct / Coils / Trapezoidal-Spiral","Construct\Coils\Planar Trapezoidal Spiral^-DS.mcs","D:\CST\Library\Macros\Construct\Coils\Planar Trapezoidal Spiral^-DS.mcs","11068","376"
"Construct","Coils","Sectioned spiral_pict","Sectioned spiral_pict.bmp","bmp","","","","","","Construct\Coils\Sectioned spiral_pict.bmp","D:\CST\Library\Macros\Construct\Coils\Sectioned spiral_pict.bmp","60910","1"
"Construct","Coils","wire_rect_spiral","wire_rect_spiral.bmp","bmp","","","","","","Construct\Coils\wire_rect_spiral.bmp","D:\CST\Library\Macros\Construct\Coils\wire_rect_spiral.bmp","46318","1"
"Construct","Coils","wire_spiral","wire_spiral.bmp","bmp","","","","","","Construct\Coils\wire_spiral.bmp","D:\CST\Library\Macros\Construct\Coils\wire_spiral.bmp","36054","1"
"Construct","","Compensate Self Inductance of Discrete Ports","Compensate Self Inductance of Discrete Ports^+DS.mcr","mcr","+DS","DS","menu-visible","Arc;Boolean;Component;Cylinder;DiscretePort;Mesh;Port;ResultTree;Solver;StoreParameter;Wire","*Construct / Discrete Ports / Compute SelfInductance of Dis.Ports","Construct\Compensate Self Inductance of Discrete Ports^+DS.mcr","D:\CST\Library\Macros\Construct\Compensate Self Inductance of Discrete Ports^+DS.mcr","66389","1653"
"Construct","","Convert Single Ended to Mixed Mode","Convert Single Ended to Mixed Mode.pdf","pdf","","","","Component","","Construct\Convert Single Ended to Mixed Mode.pdf","D:\CST\Library\Macros\Construct\Convert Single Ended to Mixed Mode.pdf","113192","414"
"Construct","","Convert Single Ended to Mixed Mode","Convert Single Ended to Mixed Mode.ppt","ppt","","","","Export;Import;Material;Mesh;Port;Transform","","Construct\Convert Single Ended to Mixed Mode.ppt","D:\CST\Library\Macros\Construct\Convert Single Ended to Mixed Mode.ppt","515584","1949"
"Construct","","Convert Single Ended to Mixed Mode","Convert Single Ended to Mixed Mode^+DS.mcr","mcr","+DS","DS","menu-visible","Boolean;Component;Port;S-Parameter;Transform","This macro adds ports to all pins of a specified block, used within CST DS.","Construct\Convert Single Ended to Mixed Mode^+DS.mcr","D:\CST\Library\Macros\Construct\Convert Single Ended to Mixed Mode^+DS.mcr","25523","796"
"Construct","","Create SPICE block from EBD file","Create SPICE block from EBD file^+DS.mcr","mcr","+DS","DS","menu-visible","Boolean;Import;Port","#Language ""WWB-COM""","Construct\Create SPICE block from EBD file^+DS.mcr","D:\CST\Library\Macros\Construct\Create SPICE block from EBD file^+DS.mcr","13094","411"
"Construct","Demo Examples","Combline 2-Post Filter","Combline 2-Post Filter^+MWS.mcs","mcs","+MWS","MWS","menu-visible","Boolean;Boundary;Brick;Component;Cylinder;DiscretePort;Material;Mesh;Monitor;ParameterSweep;Pick;Port;Solid;Solver;Sphere;Transform;WCS;Wire","Construct / Online / Combline 2post Filter","Construct\Demo Examples\Combline 2-Post Filter^+MWS.mcs","D:\CST\Library\Macros\Construct\Demo Examples\Combline 2-Post Filter^+MWS.mcs","74942","1690"
"Construct","Demo Examples","DD - PN Junction - Reversed Bias","DD - PN Junction - Reversed Bias^+EMS.mcs","mcs","+EMS","EMS","menu-visible","Boolean;Boundary;Brick;Component;Curve;Material;Mesh;Monitor;Solid;Solver;StoreParameter;Wire","PN Junction","Construct\Demo Examples\DD - PN Junction - Reversed Bias^+EMS.mcs","D:\CST\Library\Macros\Construct\Demo Examples\DD - PN Junction - Reversed Bias^+EMS.mcs","13788","485"
"Construct","Demo Examples","Dipole Antenna","Dipole Antenna^+MWS.mcs","mcs","+MWS","MWS","menu-visible","Arc;Boundary;Brick;Component;Cylinder;Farfield;Material;Monitor;Pick;Port;Solver;S-Parameter;Transform;WCS;Wire","Construct / Online / Dipole Antenna","Construct\Demo Examples\Dipole Antenna^+MWS.mcs","D:\CST\Library\Macros\Construct\Demo Examples\Dipole Antenna^+MWS.mcs","11963","360"
"Construct","Demo Examples","EMC box","EMC box^+MWS.mcs","mcs","+MWS","MWS","menu-visible","Boolean;Boundary;Brick;Component;Cylinder;Farfield;Material;Mesh;Monitor;Pick;Port;Solid;Solver;S-Parameter;WCS;Wire","demo emc-box v2","Construct\Demo Examples\EMC box^+MWS.mcs","D:\CST\Library\Macros\Construct\Demo Examples\EMC box^+MWS.mcs","31534","1439"
